cost_type,age_band,month,medicare_cost
part_b_premium,65-84,2068-12-01,719.0172477004133
part_b_premium,65-84,2069-01-01,720.9070673065479
part_b_premium,65-84,2069-02-01,722.8018539953987
part_b_premium,65-84,2069-03-01,724.7016208221327
part_b_premium,65-84,2069-04-01,726.6063808762304
part_b_premium,65-84,2069-05-01,728.5161472815762
part_b_premium,65-84,2069-06-01,730.4309331965476
part_b_premium,65-84,2069-07-01,732.3507518141074
part_b_premium,65-84,2069-08-01,734.2756163618941
part_b_premium,65-84,2069-09-01,736.2055401023123
part_b_premium,65-84,2069-10-01,738.1405363326252
part_b_premium,65-84,2069-11-01,740.0806183850452
part_b_premium,65-84,2069-12-01,742.0257996268267
part_b_premium,65-84,2070-01-01,743.9760934603576
part_b_premium,65-84,2070-02-01,745.9315133232515
part_b_premium,65-84,2070-03-01,747.8920726884409
part_b_premium,65-84,2070-04-01,749.8577850642699
part_b_premium,65-84,2070-05-01,751.8286639945867
part_b_premium,65-84,2070-06-01,753.8047230588371
part_b_premium,65-84,2070-07-01,755.7859758721589
part_b_premium,65-84,2070-08-01,757.7724360854749
part_b_premium,65-84,2070-09-01,759.7641173855862
part_b_premium,65-84,2070-10-01,761.7610334952691
part_b_premium,65-84,2070-11-01,763.7631981733667
part_b_premium,65-84,2070-12-01,765.7706252148851
part_b_premium,65-84,2071-01-01,767.7833284510889
part_b_premium,65-84,2071-02-01,769.8013217495954
part_b_premium,65-84,2071-03-01,771.8246190144711
part_b_premium,65-84,2071-04-01,773.8532341863266
part_b_premium,65-84,2071-05-01,775.8871812424135
part_b_premium,65-84,2071-06-01,777.9264741967199
part_b_premium,65-84,2071-07-01,779.971127100068
part_b_premium,65-84,2071-08-01,782.02115404021
part_b_premium,65-84,2071-09-01,784.076569141925
part_b_premium,65-84,2071-10-01,786.1373865671179
part_b_premium,65-84,2071-11-01,788.2036205149145
part_b_premium,65-84,2071-12-01,790.2752852217615
part_b_premium,65-84,2072-01-01,792.3523949615238
part_b_premium,65-84,2072-02-01,794.4349640455825
part_b_premium,65-84,2072-03-01,796.5230068229342
part_b_premium,65-84,2072-04-01,798.616537680289
part_b_premium,65-84,2072-05-01,800.7155710421707
part_b_premium,65-84,2072-06-01,802.8201213710149
part_b_premium,65-84,2072-07-01,804.9302031672702
part_b_premium,65-84,2072-08-01,807.0458309694968
part_b_premium,65-84,2072-09-01,809.1670193544667
part_b_premium,65-84,2072-10-01,811.2937829372656
part_b_premium,65-84,2072-11-01,813.4261363713917
part_b_premium,65-84,2072-12-01,815.5640943488579
part_b_premium,65-84,2073-01-01,817.7076716002925
part_b_premium,65-84,2073-02-01,819.8568828950413
part_b_premium,65-84,2073-03-01,822.011743041268
part_b_premium,65-84,2073-04-01,824.1722668860582
part_b_premium,65-84,2073-05-01,826.3384693155202
part_b_premium,65-84,2073-06-01,828.5103652548875
part_b_premium,65-84,2073-07-01,830.6879696686229
part_b_premium,65-84,2073-08-01,832.8712975605206
part_b_premium,65-84,2073-09-01,835.0603639738097
part_b_premium,65-84,2073-10-01,837.2551839912581
part_b_premium,65-84,2073-11-01,839.4557727352764
part_b_premium,65-84,2073-12-01,841.6621453680212
part_b_premium,65-84,2074-01-01,843.8743170915019
part_b_premium,65-84,2074-02-01,846.0923031476826
part_b_premium,65-84,2074-03-01,848.3161188185886
part_b_premium,65-84,2074-04-01,850.5457794264121
part_b_premium,65-84,2074-05-01,852.7813003336169
part_b_premium,65-84,2074-06-01,855.0226969430439
part_b_premium,65-84,2074-07-01,857.2699846980188
part_b_premium,65-84,2074-08-01,859.5231790824573
part_b_premium,65-84,2074-09-01,861.7822956209717
part_b_premium,65-84,2074-10-01,864.0473498789784
part_b_premium,65-84,2074-11-01,866.3183574628051
part_b_premium,65-84,2074-12-01,868.595334019798
part_b_premium,65-84,2075-01-01,870.87829523843
part_b_premium,65-84,2075-02-01,873.1672568484086
part_b_premium,65-84,2075-03-01,875.4622346207834
part_b_premium,65-84,2075-04-01,877.7632443680575
part_b_premium,65-84,2075-05-01,880.0703019442925
part_b_premium,65-84,2075-06-01,882.3834232452214
part_b_premium,65-84,2075-07-01,884.7026242083556
part_b_premium,65-84,2075-08-01,887.027920813096
part_b_premium,65-84,2075-09-01,889.3593290808428
part_b_premium,65-84,2075-10-01,891.6968650751057
part_b_premium,65-84,2075-11-01,894.040544901615
part_b_premium,65-84,2075-12-01,896.3903847084316
part_b_premium,65-84,2076-01-01,898.7464006860598
part_b_premium,65-84,2076-02-01,901.1086090675576
part_b_premium,65-84,2076-03-01,903.4770261286486
part_b_premium,65-84,2076-04-01,905.8516681878352
part_b_premium,65-84,2076-05-01,908.23255160651
part_b_premium,65-84,2076-06-01,910.6196927890684
part_b_premium,65-84,2076-07-01,913.013108183023
part_b_premium,65-84,2076-08-01,915.4128142791151
part_b_premium,65-84,2076-09-01,917.8188276114298
part_b_premium,65-84,2076-10-01,920.2311647575092
part_b_premium,65-84,2076-11-01,922.6498423384667
part_b_premium,65-84,2076-12-01,925.0748770191015
part_b_premium,65-84,2077-01-01,927.5062855080137
part_b_premium,65-84,2077-02-01,929.9440845577194
part_b_premium,65-84,2077-03-01,932.3882909647654
part_b_premium,65-84,2077-04-01,934.8389215698461
part_b_premium,65-84,2077-05-01,937.2959932579184
part_b_premium,65-84,2077-06-01,939.7595229583186
part_b_premium,65-84,2077-07-01,942.2295276448798
part_b_premium,65-84,2077-08-01,944.7060243360468
part_b_premium,65-84,2077-09-01,947.1890300949955
part_b_premium,65-84,2077-10-01,949.6785620297495
part_b_premium,65-84,2077-11-01,952.1746372932976
part_b_premium,65-84,2077-12-01,954.6772730837127
part_b_premium,65-84,2078-01-01,957.1864866442702
part_b_premium,65-84,2078-02-01,959.7022952635666
part_b_premium,65-84,2078-03-01,962.2247162756379
part_b_premium,65-84,2078-04-01,964.753767060081
part_b_premium,65-84,2078-05-01,967.2894650421719
part_b_premium,65-84,2078-06-01,969.8318276929848
part_b_premium,65-84,2078-07-01,972.3808725295158
part_b_premium,65-84,2078-08-01,974.9366171148004
part_b_premium,65-84,2078-09-01,977.4990790580355
part_b_premium,65-84,2078-10-01,980.0682760147014
part_b_premium,65-84,2078-11-01,982.6442256866832
part_b_premium,65-84,2078-12-01,985.2269458223915
part_b_premium,65-84,2079-01-01,987.8164542168869
part_b_premium,65-84,2079-02-01,990.4127687120007
part_b_premium,65-84,2079-03-01,993.0159071964584
part_b_premium,65-84,2079-04-01,995.6258876060037
part_b_premium,65-84,2079-05-01,998.2427279235213
part_b_premium,65-84,2079-06-01,1000.8664461791604
part_b_premium,65-84,2079-07-01,1003.4970604504605
part_b_premium,65-84,2079-08-01,1006.1345888624741
part_b_premium,65-84,2079-09-01,1008.7790495878925
part_b_premium,65-84,2079-10-01,1011.430460847172
part_b_premium,65-84,2079-11-01,1014.0888409086572
part_b_premium,65-84,2079-12-01,1016.7542080887081
part_b_premium,65-84,2080-01-01,1019.4265807518274
part_b_premium,65-84,2080-02-01,1022.1059773107847
part_b_premium,65-84,2080-03-01,1024.792416226745
part_b_premium,65-84,2080-04-01,1027.4859160093959
part_b_premium,65-84,2080-05-01,1030.186495217074
part_b_premium,65-84,2080-06-01,1032.8941724568936
part_b_premium,65-84,2080-07-01,1035.6089663848752
part_b_premium,65-84,2080-08-01,1038.3308957060733
part_b_premium,65-84,2080-09-01,1041.0599791747052
part_b_premium,65-84,2080-10-01,1043.7962355942814
part_b_premium,65-84,2080-11-01,1046.5396838177342
part_b_premium,65-84,2080-12-01,1049.2903427475467
part_b_premium,65-84,2081-01-01,1052.048231335886
part_b_premium,65-84,2081-02-01,1054.8133685847297
part_b_premium,65-84,2081-03-01,1057.5857735460008
part_b_premium,65-84,2081-04-01,1060.3654653216965
part_b_premium,65-84,2081-05-01,1063.1524630640204
part_b_premium,65-84,2081-06-01,1065.946785975514
part_b_premium,65-84,2081-07-01,1068.7484533091913
part_b_premium,65-84,2081-08-01,1071.5574843686675
part_b_premium,65-84,2081-09-01,1074.3738985082957
part_b_premium,65-84,2081-10-01,1077.1977151332985
part_b_premium,65-84,2081-11-01,1080.0289536999016
part_b_premium,65-84,2081-12-01,1082.8676337154684
part_b_premium,65-84,2082-01-01,1085.7137747386341
part_b_premium,65-84,2082-02-01,1088.567396379441
part_b_premium,65-84,2082-03-01,1091.428518299473
part_b_premium,65-84,2082-04-01,1094.297160211991
part_b_premium,65-84,2082-05-01,1097.173341882069
part_b_premium,65-84,2082-06-01,1100.0570831267307
part_b_premium,65-84,2082-07-01,1102.9484038150854
part_b_premium,65-84,2082-08-01,1105.847323868465
part_b_premium,65-84,2082-09-01,1108.7538632605613
part_b_premium,65-84,2082-10-01,1111.6680420175642
part_b_premium,65-84,2082-11-01,1114.5898802182985
part_b_premium,65-84,2082-12-01,1117.519397994363
part_b_premium,65-84,2083-01-01,1120.4566155302705
part_b_premium,65-84,2083-02-01,1123.4015530635834
part_b_premium,65-84,2083-03-01,1126.354230885056
part_b_premium,65-84,2083-04-01,1129.3146693387746
part_b_premium,65-84,2083-05-01,1132.2828888222955
part_b_premium,65-84,2083-06-01,1135.258909786786
part_b_premium,65-84,2083-07-01,1138.242752737168
part_b_premium,65-84,2083-08-01,1141.2344382322558
part_b_premium,65-84,2083-09-01,1144.2339868848992
part_b_premium,65-84,2083-10-01,1147.2414193621262
part_b_premium,65-84,2083-11-01,1150.256756385284
part_b_premium,65-84,2083-12-01,1153.280018730183
part_b_premium,65-84,2084-01-01,1156.3112272272392
part_b_premium,65-84,2084-02-01,1159.350402761618
part_b_premium,65-84,2084-03-01,1162.3975662733778
part_b_premium,65-84,2084-04-01,1165.4527387576154
part_b_premium,65-84,2084-05-01,1168.5159412646087
part_b_premium,65-84,2084-06-01,1171.5871948999632
part_b_premium,65-84,2084-07-01,1174.6665208247575
part_b_premium,65-84,2084-08-01,1177.7539402556881
part_b_premium,65-84,2084-09-01,1180.849474465216
part_b_premium,65-84,2084-10-01,1183.9531447817144
part_b_premium,65-84,2084-11-01,1187.0649725896133
part_b_premium,65-84,2084-12-01,1190.184979329549
part_b_premium,65-84,2085-01-01,1193.313186498511
part_b_premium,65-84,2085-02-01,1196.44961564999
part_b_premium,65-84,2085-03-01,1199.5942883941261
part_b_premium,65-84,2085-04-01,1202.7472263978593
part_b_premium,65-84,2085-05-01,1205.9084513850762
part_b_premium,65-84,2085-06-01,1209.0779851367622
part_b_premium,65-84,2085-07-01,1212.2558494911498
part_b_premium,65-84,2085-08-01,1215.44206634387
part_b_premium,65-84,2085-09-01,1218.636657648103
part_b_premium,65-84,2085-10-01,1221.8396454147291
part_b_premium,65-84,2085-11-01,1225.051051712481
part_b_premium,65-84,2085-12-01,1228.2708986680946
part_b_premium,65-84,2086-01-01,1231.4992084664634
part_b_premium,65-84,2086-02-01,1234.7360033507896
part_b_premium,65-84,2086-03-01,1237.981305622738
part_b_premium,65-84,2086-04-01,1241.2351376425906
part_b_premium,65-84,2086-05-01,1244.4975218293987
part_b_premium,65-84,2086-06-01,1247.7684806611385
part_b_premium,65-84,2086-07-01,1251.0480366748666
part_b_premium,65-84,2086-08-01,1254.336212466874
part_b_premium,65-84,2086-09-01,1257.6330306928423
part_b_premium,65-84,2086-10-01,1260.9385140680006
part_b_premium,65-84,2086-11-01,1264.2526853672803
part_b_premium,65-84,2086-12-01,1267.5755674254735
part_b_premium,65-84,2087-01-01,1270.9071831373901
part_b_premium,65-84,2087-02-01,1274.2475554580149
part_b_premium,65-84,2087-03-01,1277.596707402666
part_b_premium,65-84,2087-04-01,1280.9546620471535
part_b_premium,65-84,2087-05-01,1284.3214425279396
part_b_premium,65-84,2087-06-01,1287.697072042295
part_b_premium,65-84,2087-07-01,1291.0815738484625
part_b_premium,65-84,2087-08-01,1294.474971265814
part_b_premium,65-84,2087-09-01,1297.8772876750133
part_b_premium,65-84,2087-10-01,1301.2885465181766
part_b_premium,65-84,2087-11-01,1304.7087712990333
part_b_premium,65-84,2087-12-01,1308.1379855830887
part_b_premium,65-84,2088-01-01,1311.5762129977868
part_b_premium,65-84,2088-02-01,1315.0234772326712
part_b_premium,65-84,2088-03-01,1318.4798020395513
part_b_premium,65-84,2088-04-01,1321.9452112326626
part_b_premium,65-84,2088-05-01,1325.4197286888334
part_b_premium,65-84,2088-06-01,1328.9033783476486
part_b_premium,65-84,2088-07-01,1332.3961842116132
part_b_premium,65-84,2088-08-01,1335.8981703463198
part_b_premium,65-84,2088-09-01,1339.409360880614
part_b_premium,65-84,2088-10-01,1342.9297800067582
part_b_premium,65-84,2088-11-01,1346.4594519806021
part_b_premium,65-84,2088-12-01,1349.9984011217477
part_b_premium,65-84,2089-01-01,1353.546651813716
part_b_premium,65-84,2089-02-01,1357.1042285041167
part_b_premium,65-84,2089-03-01,1360.6711557048172
part_b_premium,65-84,2089-04-01,1364.247457992108
part_b_premium,65-84,2089-05-01,1367.8331600068761
part_b_premium,65-84,2089-06-01,1371.4282864547736
part_b_premium,65-84,2089-07-01,1375.032862106385
part_b_premium,65-84,2089-08-01,1378.6469117974023
part_b_premium,65-84,2089-09-01,1382.2704604287937
part_b_premium,65-84,2089-10-01,1385.9035329669746
part_b_premium,65-84,2089-11-01,1389.5461544439815
part_b_premium,65-84,2089-12-01,1393.1983499576438
part_b_premium,65-84,2090-01-01,1396.8601446717548
part_b_premium,65-84,2090-02-01,1400.5315638162483
part_b_premium,65-84,2090-03-01,1404.2126326873713
part_b_premium,65-84,2090-04-01,1407.9033766478553
part_b_premium,65-84,2090-05-01,1411.6038211270961
part_b_premium,65-84,2090-06-01,1415.3139916213263
part_b_premium,65-84,2090-07-01,1419.0339136937894
part_b_premium,65-84,2090-08-01,1422.763612974919
part_b_premium,65-84,2090-09-01,1426.5031151625153
part_b_premium,65-84,2090-10-01,1430.2524460219179
part_b_premium,65-84,2090-11-01,1434.0116313861888
part_b_premium,65-84,2090-12-01,1437.7806971562886
part_b_premium,65-84,2091-01-01,1441.5596693012508
part_b_premium,65-84,2091-02-01,1445.3485738583684
part_b_premium,65-84,2091-03-01,1449.1474369333673
part_b_premium,65-84,2091-04-01,1452.9562847005868
part_b_premium,65-84,2091-05-01,1456.7751434031632
part_b_premium,65-84,2091-06-01,1460.604039353209
part_b_premium,65-84,2091-07-01,1464.4429989319906
part_b_premium,65-84,2091-08-01,1468.2920485901163
part_b_premium,65-84,2091-09-01,1472.1512148477157
part_b_premium,65-84,2091-10-01,1476.0205242946192
part_b_premium,65-84,2091-11-01,1479.900003590547
part_b_premium,65-84,2091-12-01,1483.78967946529
part_b_premium,65-84,2092-01-01,1487.6895787188912
part_b_premium,65-84,2092-02-01,1491.5997282218361
part_b_premium,65-84,2092-03-01,1495.520154915235
part_b_premium,65-84,2092-04-01,1499.4508858110057
part_b_premium,65-84,2092-05-01,1503.3919479920644
part_b_premium,65-84,2092-06-01,1507.3433686125115
part_b_premium,65-84,2092-07-01,1511.3051748978144
part_b_premium,65-84,2092-08-01,1515.2773941450002
part_b_premium,65-84,2092-09-01,1519.2600537228425
part_b_premium,65-84,2092-10-01,1523.253181072047
part_b_premium,65-84,2092-11-01,1527.2568037054446
part_b_premium,65-84,2092-12-01,1531.270949208179
part_b_premium,65-84,2093-01-01,1535.2956452378955
part_b_premium,65-84,2093-02-01,1539.3309195249349
part_b_premium,65-84,2093-03-01,1543.3767998725227
part_b_premium,65-84,2093-04-01,1547.4333141569577
part_b_premium,65-84,2093-05-01,1551.5004903278104
part_b_premium,65-84,2093-06-01,1555.578356408112
part_b_premium,65-84,2093-07-01,1559.6669404945444
part_b_premium,65-84,2093-08-01,1563.7662707576403
part_b_premium,65-84,2093-09-01,1567.8763754419736
part_b_premium,65-84,2093-10-01,1571.9972828663526
part_b_premium,65-84,2093-11-01,1576.1290214240187
part_b_premium,65-84,2093-12-01,1580.2716195828407
part_b_premium,65-84,2094-01-01,1584.4251058855084
part_b_premium,65-84,2094-02-01,1588.589508949733
part_b_premium,65-84,2094-03-01,1592.7648574684433
part_b_premium,65-84,2094-04-01,1596.9511802099807
part_b_premium,65-84,2094-05-01,1601.1485060183006
part_b_premium,65-84,2094-06-01,1605.3568638131715
part_b_premium,65-84,2094-07-01,1609.57628259037
part_b_premium,65-84,2094-08-01,1613.8067914218848
part_b_premium,65-84,2094-09-01,1618.048419456117
part_b_premium,65-84,2094-10-01,1622.301195918076
part_b_premium,65-84,2094-11-01,1626.5651501095876
part_b_premium,65-84,2094-12-01,1630.840311409492
part_b_premium,65-84,2095-01-01,1635.1267092738447
part_b_premium,65-84,2095-02-01,1639.4243732361247
part_b_premium,65-84,2095-03-01,1643.7333329074336
part_b_premium,65-84,2095-04-01,1648.0536179766998
part_b_premium,65-84,2095-05-01,1652.3852582108864
part_b_premium,65-84,2095-06-01,1656.7282834551932
part_b_premium,65-84,2095-07-01,1661.0827236332618
part_b_premium,65-84,2095-08-01,1665.4486087473852
part_b_premium,65-84,2095-09-01,1669.8259688787125
part_b_premium,65-84,2095-10-01,1674.2148341874545
part_b_premium,65-84,2095-11-01,1678.6152349130944
part_b_premium,65-84,2095-12-01,1683.0272013745955
part_b_premium,65-84,2096-01-01,1687.4507639706076
part_b_premium,65-84,2096-02-01,1691.8859531796804
part_b_premium,65-84,2096-03-01,1696.3327995604716
part_b_premium,65-84,2096-04-01,1700.7913337519542
part_b_premium,65-84,2096-05-01,1705.2615864736347
part_b_premium,65-84,2096-06-01,1709.7435885257594
part_b_premium,65-84,2096-07-01,1714.237370789526
part_b_premium,65-84,2096-08-01,1718.7429642273016
part_b_premium,65-84,2096-09-01,1723.2603998828315
part_b_premium,65-84,2096-10-01,1727.789708881453
part_b_premium,65-84,2096-11-01,1732.3309224303132
part_b_premium,65-84,2096-12-01,1736.8840718185827
part_b_premium,65-84,2097-01-01,1741.4491884176673
part_b_premium,65-84,2097-02-01,1746.0263036814306
part_b_premium,65-84,2097-03-01,1750.6154491464067
part_b_premium,65-84,2097-04-01,1755.2166564320169
part_b_premium,65-84,2097-05-01,1759.8299572407911
part_b_premium,65-84,2097-06-01,1764.4553833585837
part_b_premium,65-84,2097-07-01,1769.092966654791
part_b_premium,65-84,2097-08-01,1773.7427390825753
part_b_premium,65-84,2097-09-01,1778.4047326790821
part_b_premium,65-84,2097-10-01,1783.0789795656594
part_b_premium,65-84,2097-11-01,1787.7655119480835
part_b_premium,65-84,2097-12-01,1792.4643621167775
part_b_premium,65-84,2098-01-01,1797.1755624470327
part_b_premium,65-84,2098-02-01,1801.8991453992364
part_b_premium,65-84,2098-03-01,1806.6351435190916
part_b_premium,65-84,2098-04-01,1811.3835894378417
part_b_premium,65-84,2098-05-01,1816.1445158724964
part_b_premium,65-84,2098-06-01,1820.9179556260585
part_b_premium,65-84,2098-07-01,1825.7039415877446
