age_yrs,age_mos,account_0,account_1,account_2,account_3,account_4,account_5,account_6,account_7,account_8,account_9,account_10,account_11,account_12,account_13,account_14,account_15,account_16,account_17,account_18,account_19,account_20,account_21,account_22,account_23,account_24,account_25,account_26,account_27,account_28,account_29,account_30,account_31,account_32,account_33,account_34,account_35,account_36,account_37,account_38,account_39,account_40,account_41,account_42,account_43,account_44,account_45,account_46,account_47,account_48,account_49,account_50,account_51,account_52,account_53,account_54,account_55,account_56,account_57,account_58,account_59,account_60,account_61,account_62,account_63,account_64,account_65,account_66,account_67,account_68,account_69,account_70,account_71,account_72,account_73,account_74,account_75,account_76,account_77,account_78,account_79,account_80,account_81,account_82,account_83,account_84,account_85,account_86,account_87,account_88,account_89,account_90,account_91,account_92,account_93,account_94,account_95,account_96,account_97,account_98,account_99,account_100,avg,account_type
33,0,157244.107805,158445.35,173867.85,148721.57,161990.49,153923.58,156651.53,151634.21,155832.97,168128.96,159834.75,159759.56,156381.79,169764.1,161341.4,143768.5,162216.26,143583.08,145556.12,157418.56,152487.59,146766.0,157447.03,167217.86,150226.26,156790.13,156164.76,155672.85,155651.84,157114.03,145974.74,164099.56,156888.16,148430.41,158003.02,160680.76,154240.72,155615.64,154352.64,150147.13,151275.33,168538.66,152378.22,155783.94,158076.85,148528.79,145851.91,161436.45,150979.33,156467.86,148728.31,157642.77,166667.44,163654.54,156739.06,146431.01,151091.56,158511.68,168974.94,160178.48,161725.94,157000.02,163533.09,165445.28,163761.76,163969.52,164251.99,148377.31,157596.03,152527.63,151939.32,152062.87,161211.73,155468.2,161953.11,156426.54,168506.22,141215.22,157624.4,155987.77,143675.32,154276.51,153151.44,158832.95,161258.22,157485.93,167366.25,160442.5,150209.51,158716.97,154908.23,157653.15,160554.46,151456.45,148547.38,168294.02,160020.86,165949.64,143767.18,147698.45,153865.04,156600.86542381183,savings
33,0,142096.451124,136429.63,143044.27,143878.96,141313.12,145992.04,136785.14,144752.62,141048.31,137194.75,134854.66,145068.54,135784.36,140555.01,141806.26,144388.09,142660.46,140041.52,136078.66,136048.73,132274.66,141075.32,138110.59,138917.15,141817.04,144559.77,145417.08,142337.94,146118.52,144850.87,140740.98,138853.87,140388.3,133304.97,139165.83,143394.66,143701.36,137070.22,146166.35,139489.54,143469.41,139486.09,137938.03,141838.09,140975.47,137336.28,139641.45,142859.06,143133.31,143601.96,148265.17,135530.16,147517.49,140152.52,143686.93,145340.62,138662.25,141236.04,142026.37,139215.23,135937.43,138788.34,136780.53,138683.25,143353.72,141643.0,149267.58,141494.09,144770.98,137061.72,139886.3,140669.01,139286.02,142283.88,144745.4,137219.53,146210.2,132136.26,140914.66,140873.05,137851.0,136749.13,147901.24,139042.96,140279.85,141360.89,143118.64,142305.95,133317.8,143439.11,146050.19,138035.58,147736.48,135708.6,135535.15,141778.92,136914.58,146589.54,138777.06,137818.79,140312.38,140813.04278340595,retirement
33,0,299340.55892900005,294874.98,316912.12,292600.53,303303.61,299915.62,293436.67000000004,296386.82999999996,296881.28,305323.70999999996,294689.41000000003,304828.1,292166.15,310319.11,303147.66000000003,288156.58999999997,304876.72,283624.6,281634.78,293467.29000000004,284762.25,287841.32,295557.62,306135.01,292043.30000000005,301349.9,301581.83999999997,298010.79000000004,301770.36,301964.9,286715.72,302953.43,297276.45999999996,281735.38,297168.85,304075.42000000004,297942.07999999996,292685.86,300518.99,289636.67000000004,294744.74,308024.75,290316.25,297622.03,299052.32,285865.07,285493.36,304295.51,294112.64,300069.81999999995,296993.48,293172.93,314184.93,303807.06,300425.99,291771.63,289753.81,299747.72,311001.31,299393.71,297663.37,295788.36,300313.62,304128.53,307115.48,305612.52,313519.56999999995,289871.4,302367.01,289589.35,291825.62,292731.88,300497.75,297752.08,306698.51,293646.07,314716.42000000004,273351.48,298539.06,296860.81999999995,281526.32,291025.64,301052.68,297875.91000000003,301538.07,298846.82,310484.89,302748.45,283527.31,302156.07999999996,300958.42000000004,295688.73,308290.94,287165.05000000005,284082.53,310072.94,296935.43999999994,312539.18000000005,282544.24,285517.24,294177.42000000004,297413.9082072178,total
34,0,172629.522013,173662.85,191836.96,161773.36,173980.82,172381.14,171593.08,168767.37,173036.91,188282.48,177086.38,174698.93,171689.94,184725.94,180297.5,157780.9,174535.05,161729.03,161291.08,172091.82,166304.85,167594.42,173916.18,186750.42,165464.69,173988.28,173498.7,166915.95,170950.26,172640.93,159191.63,178253.47,171375.94,160577.66,178824.57,177746.38,169755.26,171251.43,172233.69,162042.17,165933.78,188650.4,168618.19,169655.23,174835.93,159503.39,163806.59,176530.93,162260.55,174522.6,160662.65,175878.88,180687.38,180563.72,173876.11,159602.3,165686.42,175095.11,184907.53,175653.91,172147.31,171862.86,179325.13,182325.46,177919.13,179465.45,178647.7,163513.02,169934.45,167936.31,169003.1,167109.08,176784.59,170621.7,176562.66,171970.82,183172.12,154771.37,170548.99,171298.82,161805.52,169561.77,166050.87,174639.43,177031.33,174468.81,184555.47,175398.12,164135.6,174829.24,170450.15,176055.0,175952.82,167946.26,163253.4,186406.29,177021.51,180730.84,156355.2,164291.85,169936.76,172137.38467339607,savings
34,0,165042.944581,158790.66,169216.46,167942.81,164257.58,170991.12,159545.36,163833.09,169701.43,158925.17,148543.9,166211.54,154472.31,165050.67,169304.69,169495.44,166377.72,166497.96,156257.03,158342.65,156981.23,162792.75,162096.37,156916.74,161830.17,167500.94,166172.23,163479.87,168591.26,170298.52,163411.77,165169.69,161083.01,158106.35,162621.98,164823.27,165958.04,161717.7,165785.94,161219.81,170020.4,164655.93,160457.19,164269.81,160851.66,162378.93,165408.57,163700.46,163344.43,163938.41,171922.12,156494.28,163881.35,167206.26,168653.2,167205.79,159068.41,161659.54,164979.38,160345.3,162907.37,163029.92,157253.54,164020.31,167707.33,157492.47,175572.96,165973.03,170911.39,158382.86,164873.8,165147.19,158876.47,163486.92,164728.91,160880.57,169147.74,155279.91,170881.13,159956.56,160162.45,158541.34,174126.53,163867.78,165779.43,161923.69,171102.81,168799.13,156044.76,164008.59,169078.51,158362.3,171884.01,157954.62,161138.75,166949.85,163012.55,170881.49,161606.59,153513.32,165744.58,163730.62430278218,retirement
34,0,337672.466594,332453.51,361053.42,329716.17,338238.4,343372.26,331138.43999999994,332600.45999999996,342738.33999999997,347207.65,325630.28,340910.47,326162.25,349776.61,349602.19,327276.33999999997,340912.77,328226.99,317548.11,330434.47,323286.08,330387.17000000004,336012.55,343667.16000000003,327294.86,341489.22,339670.93000000005,330395.82,339541.52,342939.44999999995,322603.4,343423.16000000003,332458.95,318684.01,341446.55000000005,342569.65,335713.30000000005,332969.13,338019.63,323261.98,335954.18,353306.32999999996,329075.38,333925.04000000004,335687.58999999997,321882.32,329215.16000000003,340231.39,325604.98,338461.01,332584.77,332373.16000000003,344568.73,347769.98,342529.31,326808.08999999997,324754.83,336754.65,349886.91000000003,335999.20999999996,335054.68,334892.78,336578.67000000004,346345.77,345626.45999999996,336957.92000000004,354220.66000000003,329486.05,340845.84,326319.17,333876.9,332256.27,335661.06,334108.62,341291.57,332851.39,352319.86,310051.28,341430.12,331255.38,321967.97,328103.11,340177.4,338507.20999999996,342810.76,336392.5,355658.28,344197.25,320180.36,338837.82999999996,339528.66000000003,334417.3,347836.83,325900.88,324392.15,353356.14,340034.06,351612.32999999996,317961.79000000004,317805.17000000004,335681.33999999997,335868.00897617824,total
35,0,188376.057829,187659.23,206450.9,175605.72,197198.47,193450.26,183391.69,183478.27,189623.43,205710.68,188508.03,195858.23,185114.78,201537.31,195586.04,169248.34,191352.06,176791.5,173275.63,185990.89,181005.33,182709.7,190040.0,204491.76,178972.68,190377.12,191656.88,180099.27,183536.78,191857.64,171459.81,193862.02,187211.4,175023.55,194439.6,194856.12,180343.84,187553.88,188019.89,181534.79,180497.47,208495.9,182632.06,183049.79,187509.18,177112.21,183565.72,186579.77,175245.15,189657.14,176732.96,193040.69,197691.14,193443.19,185852.19,172975.4,179031.47,193817.1,199153.64,191305.31,188442.42,189768.91,196536.54,197211.99,195391.54,196135.39,195220.64,178967.98,185981.0,184213.87,184081.16,180174.81,191406.76,185029.82,192012.52,190137.71,201961.35,163790.28,188164.21,182890.59,173840.0,186997.19,178857.49,190102.84,193462.06,193903.66,200839.28,189969.44,178447.9,192502.45,184997.54,188756.51,193644.65,187026.56,176373.71,200588.51,193514.74,193837.04,175328.1,178074.67,188963.3,187605.88304781192,savings
35,0,190133.218341,187609.7,190762.14,191757.33,189527.03,198842.51,187867.8,189576.51,193919.18,186058.54,173865.37,191916.74,179007.29,193689.57,195246.3,192183.87,200080.5,187317.67,180926.87,182227.53,180223.93,183254.46,189535.72,183983.22,188632.96,196347.49,189884.43,190534.61,192753.39,191393.84,189631.13,195493.98,188051.33,184844.81,185051.79,189053.61,197904.48,183255.69,193096.42,184161.75,196457.66,188584.61,177675.19,190585.34,186407.7,189814.7,185636.54,191389.23,188231.66,188978.0,197015.97,179346.05,188605.5,191926.8,188948.33,197487.13,187582.89,185838.32,195385.31,182314.38,187202.98,193140.89,178719.52,186785.97,191546.61,183075.71,197276.82,189787.4,197951.98,178023.45,188244.4,190082.46,180739.91,186374.46,185476.51,184819.28,192806.93,181548.54,195746.94,183050.73,182363.45,181225.13,197283.18,192051.85,190027.81,182687.94,199724.85,190402.85,181148.52,184749.25,198464.8,179261.82,193474.65,176547.48,181923.01,193924.71,191981.42,195004.76,183623.78,172577.7,187769.11,188380.55028060407,retirement
35,0,378509.27616999997,375268.93000000005,397213.04000000004,367363.05,386725.5,392292.77,371259.49,373054.78,383542.61,391769.22,362373.4,387774.97,364122.07,395226.88,390832.33999999997,361432.20999999996,391432.56,364109.17000000004,354202.5,368218.42000000004,361229.26,365964.16000000003,379575.72,388474.98,367605.64,386724.61,381541.31,370633.88,376290.17000000004,383251.48,361090.94,389356.0,375262.73,359868.36,379491.39,383909.73,378248.32,370809.57,381116.31000000006,365696.54000000004,376955.13,397080.51,360307.25,373635.13,373916.88,366926.91000000003,369202.26,377969.0,363476.81,378635.14,373748.93,372386.74,386296.64,385369.99,374800.52,370462.53,366614.36,379655.42000000004,394538.95,373619.69,375645.4,382909.80000000005,375256.06,383997.95999999996,386938.15,379211.1,392497.46,368755.38,383932.98,362237.32,372325.56,370257.27,372146.67000000004,371404.28,377489.03,374956.99,394768.28,345338.82,383911.15,365941.32,356203.45,368222.32,376140.67,382154.69,383489.87,376591.6,400564.13,380372.29000000004,359596.42,377251.7,383462.33999999997,368018.33,387119.3,363574.04000000004,358296.72,394513.22,385496.16000000003,388841.80000000005,358951.88,350652.37,376732.41,375986.43332841597,total
36,0,204490.4362,204415.05,222670.96,191193.68,216571.2,209558.82,199788.43,201980.06,208110.34,226320.96,202193.85,211861.35,204555.28,217257.91,210285.13,187732.18,209066.82,188013.77,189730.27,202417.45,197597.46,197984.93,203539.9,224931.3,195767.93,206867.4,208238.67,193987.33,202941.98,210347.13,191377.69,209137.7,202624.69,189777.27,210381.26,210909.03,195516.16,201777.1,203104.11,198271.35,194014.05,224036.16,196499.69,199635.31,201630.42,189865.45,196958.36,205124.32,188407.03,207334.94,190216.22,211566.1,216512.17,209708.07,204642.5,188512.44,194439.52,208421.53,216982.35,207991.55,206356.05,206771.04,213676.28,212470.38,213350.65,210707.56,211564.51,196237.1,203679.22,199521.6,202613.5,194381.46,204019.33,203049.75,205714.62,204717.01,224029.2,179748.0,201560.29,196448.66,189119.11,202887.55,195774.15,207724.17,213672.9,209350.84,216811.25,207251.11,193921.61,206401.45,202749.95,206621.2,210163.97,204231.74,191964.18,213524.8,213792.25,209279.73,193528.55,192415.93,204481.84,203881.95055643553,savings
36,0,217453.030557,213283.23,217891.32,219053.12,218046.87,226540.41,220528.14,212527.71,219743.4,215747.91,197440.77,211018.48,208941.22,219393.31,223031.87,219404.19,232677.11,217792.22,205395.63,211003.45,206958.17,209226.89,216550.9,207816.66,215131.91,217421.43,217340.99,215406.38,223094.46,216594.0,221767.64,228084.03,210142.84,218324.62,206536.23,214177.73,224673.67,216994.7,220521.36,216009.47,225152.37,216327.29,205036.36,216327.23,215985.22,222130.92,212748.66,216145.59,220053.28,213836.43,218966.89,204953.55,215815.94,216545.04,214258.55,228554.61,212253.04,213560.75,223185.51,213049.01,207492.5,225648.83,202276.46,215949.66,222572.28,205524.19,228975.75,215817.75,226464.5,206980.4,219598.21,213618.01,206489.59,209214.86,212324.39,213377.42,220408.53,209904.89,222483.12,207329.69,213855.66,200752.67,231805.73,222622.91,222736.51,210332.75,232935.02,220895.34,208973.12,213097.62,219707.15,209015.37,219066.84,201187.71,207408.03,216661.07,224434.92,216784.16,209591.96,203964.39,215297.73,215724.27129264368,retirement
36,0,421943.46675699996,417698.28,440562.28,410246.8,434618.07,436099.23,420316.57,414507.77,427853.74,442068.87,399634.62,422879.83,413496.5,436651.22,433317.0,407136.37,441743.93,405805.99,395125.9,413420.9,404555.63,407211.82,420090.8,432747.95999999996,410899.83999999997,424288.82999999996,425579.66000000003,409393.70999999996,426036.44,426941.13,413145.33,437221.73,412767.53,408101.89,416917.49,425086.76,420189.83,418771.80000000005,423625.47,414280.82,419166.42,440363.45,401536.05,415962.54000000004,417615.64,411996.37,409707.02,421269.91000000003,408460.31,421171.37,409183.11,416519.65,432328.11,426253.11,418901.05,417067.05,406692.56,421982.28,440167.86,421040.56,413848.55,432419.87,415952.74,428420.04000000004,435922.93,416231.75,440540.26,412054.85,430143.72,406502.0,422211.70999999996,407999.47,410508.92,412264.61,418039.01,418094.43000000005,444437.73,389652.89,424043.41000000003,403778.35,402974.77,403640.22,427579.88,430347.08,436409.41000000003,419683.58999999997,449746.27,428146.44999999995,402894.73,419499.07,422457.1,415636.57,429230.81,405419.44999999995,399372.20999999996,430185.87,438227.17000000004,426063.89,403120.51,396380.32,419779.57,419606.22184907924,total
37,0,220979.491952,219785.06,237082.89,209320.59,234556.75,226197.09,220921.45,217547.81,223691.27,243537.29,214890.92,225225.62,218228.69,235866.55,225644.16,200402.6,224565.53,200656.25,209825.29,217793.43,207572.61,214326.99,218878.35,243238.84,207361.06,220937.71,221849.85,209065.64,219631.3,225315.0,210517.12,222881.34,219104.43,203981.54,229171.3,233380.22,208321.73,217425.04,217202.41,216581.92,210313.54,242765.74,216788.32,213554.62,221284.0,204105.79,213571.1,222407.14,203146.36,227643.36,206168.18,229859.11,232801.05,224916.46,227392.13,205210.98,207990.26,225721.38,235235.93,224807.71,227081.89,224557.91,231762.71,228117.12,233414.67,229594.92,231156.33,215654.62,219940.91,212678.08,222749.73,209577.03,220333.1,218088.33,219528.39,218507.01,249829.23,195933.91,217237.14,210686.39,201331.66,224159.49,211549.57,225407.94,231220.84,225260.75,231836.35,223325.0,209094.99,221629.83,217673.75,223931.71,228619.27,225317.67,206499.5,229853.31,231692.89,225455.8,207860.99,210947.41,221268.13,220391.2134846732,savings
37,0,247091.569982,240233.45,246819.88,254051.48,242614.08,252475.5,246756.06,241414.45,246962.89,245368.78,223600.54,234207.09,240701.26,249841.31,245712.69,249457.96,266954.61,250821.99,236983.42,245734.34,226297.19,237671.38,249569.54,233094.72,252124.91,243516.15,243354.86,251087.01,248107.63,243474.45,256748.22,255185.73,239290.44,246681.96,238207.17,245621.97,252568.39,244713.84,244196.51,250617.99,256600.75,247589.55,233587.97,244423.96,244128.61,257110.37,244701.74,250082.47,249302.32,247895.57,253329.61,235562.46,256504.43,252468.27,240877.06,257100.33,238421.44,233308.15,252971.28,235664.66,232898.74,253587.37,227715.25,245765.28,238158.37,233462.42,252591.29,246065.01,255315.32,233945.35,255873.23,239295.19,238052.43,238498.2,245552.75,243422.89,255655.9,242231.55,259488.19,230366.84,241849.16,236432.46,261976.93,253677.29,246328.82,238617.09,259217.2,257278.03,240277.26,244081.78,251297.78,237787.33,253689.21,226834.05,234462.86,246080.27,257345.78,242780.55,239331.4,233372.85,242428.74,245095.57247506938,retirement
37,0,468071.061934,460018.51,483902.77,463372.07,477170.82999999996,478672.58999999997,467677.51,458962.26,470654.16000000003,488906.07,438491.46,459432.70999999996,458929.95,485707.86,471356.85,449860.56,491520.14,451478.24,446808.71,463527.77,433869.8,451998.37,468447.89,476333.56,459485.97,464453.86,465204.70999999996,460152.65,467738.93,468789.45,467265.33999999997,478067.07,458394.87,450663.5,467378.47,479002.19,460890.12,462138.88,461398.92000000004,467199.91000000003,466914.29000000004,490355.29,450376.29000000004,457978.57999999996,465412.61,461216.16000000003,458272.83999999997,472489.61,452448.68,475538.93,459497.79,465421.56999999995,489305.48,477384.73,468269.19,462311.31,446411.7,459029.53,488207.20999999996,460472.37,459980.63,478145.28,459477.95999999996,473882.4,471573.04000000004,463057.34,483747.62,461719.63,475256.23,446623.43,478622.96,448872.22,458385.53,456586.53,465081.14,461929.9,505485.13,438165.45999999996,476725.33,441053.23,443180.82,460591.94999999995,473526.5,479085.23,477549.66000000003,463877.83999999997,491053.55000000005,480603.03,449372.25,465711.61,468971.53,461719.04,482308.48,452151.72,440962.36,475933.57999999996,489038.67000000004,468236.35,447192.39,444320.26,463696.87,465486.7859597426,total
38,0,237850.175612,241093.27,255866.3,223289.01,254114.44,242943.56,237654.52,230814.15,240356.3,266432.03,226576.96,247012.47,236143.12,256635.56,240845.21,217410.21,240789.23,216143.33,224307.12,235938.03,220286.74,231333.67,240252.95,260947.78,220804.64,238532.32,241780.66,224279.93,233631.44,243613.26,228305.87,246775.0,237987.06,218641.22,244757.15,250471.79,224990.8,228813.44,231982.04,232923.21,222853.07,259574.38,235200.02,224473.57,236396.99,219747.22,233263.48,239577.85,221800.26,245101.86,222140.14,250278.85,250677.39,240763.83,245087.38,219192.05,226903.17,243523.93,255038.86,241824.72,241303.83,242940.59,247288.91,245009.2,251217.54,241859.54,247729.91,230853.53,237708.84,228174.63,242489.36,225004.81,239076.67,233654.93,235936.55,234165.66,270323.63,212376.53,235768.66,225782.61,217814.32,241364.09,228981.66,241874.55,248725.89,244098.61,247370.95,238892.42,225998.28,237835.26,238251.88,242051.36,246802.52,244472.15,225746.07,246717.73,251483.37,235855.34,223075.11,222908.52,240660.37,237291.00361992084,savings
38,0,279141.593212,266436.67,282699.46,287864.32,275740.09,282875.79,273989.0,269589.52,279487.9,281336.45,248826.95,262276.89,266616.66,288118.0,282876.05,279293.29,296113.07,282730.5,271360.77,271005.37,259639.05,270742.71,281895.73,265720.56,281023.44,271643.85,275171.26,278725.11,280722.54,271513.2,288148.69,293098.31,273950.78,276152.72,273533.25,275175.39,286123.66,283588.53,279132.17,279807.86,296048.34,281108.62,261603.24,273205.88,281268.62,279502.71,283416.82,283700.89,278344.24,281081.24,285898.94,269381.38,291541.28,279672.13,272409.47,292361.73,265578.12,265418.18,275842.63,260412.48,264834.37,297644.04,261390.98,278848.92,265532.94,261575.5,282230.8,275121.99,290200.99,259566.58,284013.64,275011.5,268149.26,270727.64,271044.97,278973.12,281629.48,275596.12,288499.77,254268.33,278380.18,268967.32,283859.09,291565.6,276358.01,263899.33,295267.53,287205.32,273870.15,279752.34,287850.79,269698.87,293687.15,258057.89,263867.77,279427.67,288565.66,268258.33,267755.07,266651.58,272750.84,276556.8467644753,retirement
38,0,516991.76882399997,507529.93999999994,538565.76,511153.33,529854.53,525819.35,511643.52,500403.67000000004,519844.2,547768.48,475403.91000000003,509289.36,502759.77999999997,544753.56,523721.26,496703.5,536902.3,498873.82999999996,495667.89,506943.4,479925.79,502076.38,522148.68,526668.34,501828.08,510176.17,516951.92000000004,503005.04,514353.98,515126.46,516454.56,539873.31,511937.84,494793.93999999994,518290.4,525647.18,511114.45999999996,512401.97000000003,511114.20999999996,512731.06999999995,518901.41000000003,540683.0,496803.26,497679.45,517665.61,499249.93000000005,516680.30000000005,523278.74,500144.5,526183.1,508039.08,519660.23,542218.67,520435.95999999996,517496.85,511553.77999999997,492481.29000000004,508942.11,530881.49,502237.2,506138.19999999995,540584.63,508679.89,523858.12,516750.48,503435.04000000004,529960.71,505975.52,527909.83,487741.20999999996,526503.0,500016.31,507225.93000000005,504382.57,506981.51999999996,513138.78,551953.11,487972.65,524268.43000000005,480050.93999999994,496194.5,510331.41000000003,512840.75,533440.1499999999,525083.9,507997.94,542638.48,526097.74,499868.43000000005,517587.60000000003,526102.6699999999,511750.23,540489.67,502530.04000000004,489613.84,526145.4,540049.03,504113.67000000004,490830.18,489560.1,513411.21,513847.85038439615,total
