age_band,month,healthcare_cost
0-18,2067-09-01,2946.082391842383
0-18,2066-07-01,2804.872956983259
0-18,2132-08-01,45310.7492617188
0-18,2131-05-01,42987.86320739387
0-18,2066-06-01,2795.049495357384
0-18,2068-05-01,3029.942782526593
0-18,2065-08-01,2698.687386461578
0-18,2133-07-01,47093.59665088194
0-18,2064-10-01,2605.6474570285213
0-18,2134-05-01,48775.16907439912
0-18,2130-01-01,40641.224104745146
0-18,2064-09-01,2596.521739679737
0-18,2134-06-01,48946.5939462999
0-18,2069-02-01,3127.14240440424
0-18,2064-08-01,2587.427983184639
0-18,2134-07-01,49118.621306869856
0-18,2129-12-01,40498.88699659644
0-18,2069-03-01,3138.133037471502
0-18,2064-07-01,2578.3660756072395
0-18,2134-08-01,49291.25327361154
0-18,2129-11-01,40357.04839342147
0-18,2069-04-01,3149.1622981417327
0-18,2064-06-01,2569.335905403585
0-18,2134-09-01,49464.49197146964
0-18,2129-10-01,40215.70654931431
0-18,2064-05-01,2560.337361420381
0-18,2134-10-01,49638.339532857084
0-18,2069-05-01,3160.2303221752363
0-18,2064-04-01,2551.370332893621
0-18,2134-11-01,49812.798097681465
0-18,2129-09-01,40074.8597244836
0-18,2069-06-01,3171.337245809461
0-18,2064-03-01,2542.4347094472264
0-18,2134-12-01,49987.869813371246
0-18,2129-08-01,39934.50618523124
0-18,2069-07-01,3182.483205760676
0-18,2064-02-01,2533.5303810916894
0-18,2069-01-01,3116.190263655109
0-18,2130-02-01,40784.06146990976
0-18,2134-04-01,48604.34458108117
0-18,2064-11-01,2614.8052475603868
0-18,2130-09-01,41798.078692636394
0-18,2068-06-01,3040.5917984750345
0-18,2065-07-01,2689.2358168583505
0-18,2133-08-01,47259.111479972715
0-18,2130-08-01,41651.68995119618
0-18,2068-07-01,3051.278241381281
0-18,2065-06-01,2679.8173493359386
0-18,2133-09-01,47425.208026337146
0-18,2130-07-01,41505.81390470013
0-18,2065-05-01,2670.431867961457
0-18,2133-10-01,47591.88833447468
0-18,2068-08-01,3062.0022427858585
0-18,2065-04-01,2661.0792572080463
0-18,2133-11-01,47759.154456070435
0-18,2129-07-01,39794.64420393111
0-18,2130-06-01,41360.448757544946
0-18,2065-03-01,2651.759401953457
0-18,2133-12-01,47927.008450020374
0-18,2130-05-01,41215.592720415996
0-18,2068-10-01,3083.5634495652967
0-18,2065-02-01,2642.472187478632
0-18,2134-01-01,48095.45238245654
0-18,2130-04-01,41071.24401026545
0-18,2065-01-01,2633.2174994662887
0-18,2134-02-01,48264.4883267727
0-18,2068-11-01,3094.400920339274
0-18,2064-12-01,2623.9952239995196
0-18,2134-03-01,48434.11836364972
0-18,2130-03-01,40927.40085029014
0-18,2068-12-01,3105.276480413081
0-18,2068-09-01,3072.763934691605
0-18,2127-03-01,36071.25393051491
0-18,2071-12-01,3523.329006240347
0-18,2060-11-01,2209.5412516616293
0-18,2056-11-01,1867.0883987820555
0-18,2142-04-01,68069.02948341846
0-18,2124-02-01,31679.9598228502
0-18,2056-10-01,1860.5493249919616
0-18,2142-05-01,68308.26442367678
0-18,2075-01-01,4011.7126402785343
0-18,2056-09-01,1854.0331528952531
0-18,2142-06-01,68548.34017740162
0-18,2124-01-01,31569.007607045132
0-18,2075-02-01,4025.8121777791307
0-18,2056-08-01,1847.5398022836969
0-18,2142-07-01,68789.25969971012
0-18,2123-12-01,31458.443977408126
0-18,2075-03-01,4039.961269416714
0-18,2056-07-01,1841.0691932299696
0-18,2142-08-01,69031.02595610551
0-18,2123-11-01,31348.26757300006
0-18,2056-06-01,1834.6212460866782
0-18,2142-09-01,69273.64192251363
0-18,2075-04-01,4054.1600893539116
0-18,2056-05-01,1828.1958814853774
0-18,2142-10-01,69517.11058531931
0-18,2123-10-01,31238.477037648252
0-18,2075-05-01,4068.408812365463
0-18,2056-04-01,1821.7930203355909
0-18,2142-11-01,69761.43494140347
0-18,2123-09-01,31129.071019929666
0-18,2075-06-01,4082.707613840365
0-18,2056-03-01,1815.4125838238417
0-18,2074-12-01,3997.6624833622654
0-18,2142-12-01,70006.61799817983
0-18,2124-03-01,31791.301990545613
0-18,2056-12-01,1873.6504547556674
0-18,2074-05-01,3900.67958999565
0-18,2057-08-01,1926.9840137818956
0-18,2141-07-01,65953.26912723885
0-18,2124-09-01,32467.62107378664
0-18,2074-06-01,3914.3888915056236
0-18,2057-07-01,1920.235168538858
0-18,2141-08-01,66185.0680307819
0-18,2124-08-01,32353.910244599974
0-18,2057-06-01,1913.5099596684054
0-18,2141-09-01,66417.68161314826
0-18,2074-07-01,3928.1463756318713
0-18,2057-05-01,1906.8083043892484
0-18,2141-10-01,66651.11273760242
0-18,2124-07-01,32240.597663028846
0-18,2074-08-01,3941.952211716684
0-18,2057-04-01,1900.1301202100215
0-18,2141-11-01,66885.36427747218
0-18,2124-06-01,32127.681934297
0-18,2074-09-01,3955.8065696975164
0-18,2057-03-01,1893.475324928267
0-18,2141-12-01,67120.43911618392
0-18,2124-05-01,32015.16166851307
0-18,2057-02-01,1886.843836629425
0-18,2142-01-01,67356.34014729799
0-18,2074-10-01,3969.709620109095
0-18,2057-01-01,1880.2355736858217
0-18,2142-02-01,67593.07027454452
0-18,2124-04-01,31903.035480653547
0-18,2074-11-01,3983.661534085495
0-18,2142-03-01,67830.6324118591
0-18,2123-08-01,31020.048173154337
0-18,2056-02-01,1809.05449341268
0-18,2143-01-01,70252.66277363179
0-18,2143-11-01,72761.17664388382
0-18,2122-12-01,30161.499498953144
0-18,2076-03-01,4213.679604001632
0-18,2055-03-01,1740.5681532347483
0-18,2143-12-01,73016.90257210155
0-18,2122-11-01,30055.86536241617
0-18,2055-02-01,1734.472189273902
0-18,2144-01-01,73273.52727289796
0-18,2076-04-01,4228.48897319613
0-18,2055-01-01,1728.3975751099847
0-18,2144-02-01,73531.05390509297
0-18,2122-10-01,29950.601186623448
0-18,2076-05-01,4243.350391297177
0-18,2054-12-01,1722.344235969944
0-18,2144-03-01,73789.4856386085
0-18,2122-09-01,29845.705675867375
0-18,2076-06-01,4258.2640412355
0-18,2054-11-01,1716.3120973426048
0-18,2144-04-01,74048.82565450728
0-18,2122-08-01,29741.177538978274
0-18,2054-10-01,1710.3010849777513
0-18,2144-05-01,74309.07714503235
0-18,2076-07-01,4273.230106584755
0-18,2054-09-01,1704.3111248852128
0-18,2144-06-01,74570.24331364618
0-18,2122-07-01,29637.015489308582
0-18,2076-08-01,4288.248771563782
0-18,2054-08-01,1698.3421433339524
0-18,2144-07-01,74832.32737506993
0-18,2055-04-01,1746.6855420283712
0-18,2076-02-01,4198.922101423634
0-18,2123-01-01,30267.504896495815
0-18,2143-10-01,72506.34634048803
0-18,2075-07-01,4097.056669784042
0-18,2056-01-01,1802.718670839714
0-18,2143-02-01,70499.57229634994
0-18,2123-07-01,30911.407155348847
0-18,2075-08-01,4111.456156820501
0-18,2055-12-01,1796.4050381166517
0-18,2143-03-01,70747.34960556903
0-18,2123-06-01,30803.146629239694
0-18,2075-09-01,4125.906252194511
0-18,2055-11-01,1790.1135175283368
0-18,2143-04-01,70995.99775120545
0-18,2123-05-01,30695.265262236888
0-18,2055-10-01,1783.8440316317947
0-18,2143-05-01,71245.51979389487
0-18,2124-10-01,32581.731550267126
0-18,2075-10-01,4140.407133773786
0-18,2143-06-01,71495.91880502988
0-18,2123-04-01,30587.761726417593
0-18,2075-11-01,4154.958980051171
0-18,2055-08-01,1771.3708554973125
0-18,2143-07-01,71747.19786679764
0-18,2123-03-01,30480.634698509693
0-18,2075-12-01,4169.561970146843
0-18,2055-07-01,1765.1670117257618
0-18,2143-08-01,71999.36007221806
0-18,2123-02-01,30373.88285987555
0-18,2055-06-01,1758.984895576873
0-18,2143-09-01,72252.4085251817
0-18,2076-01-01,4184.2162838105105
0-18,2055-05-01,1752.8244309543406
0-18,2055-09-01,1777.5965032552767
0-18,2141-06-01,65722.28204928248
0-18,2057-09-01,1933.7565784697492
0-18,2074-04-01,3887.018302352744
0-18,2139-02-01,59572.969481616856
0-18,2126-07-01,35072.90192712826
0-18,2072-08-01,3623.6207522520904
0-18,2059-12-01,2125.893470818384
0-18,2139-03-01,59782.344228151465
0-18,2126-06-01,34950.066664543054
0-18,2072-09-01,3636.356304687064
0-18,2059-11-01,2118.4479881703064
0-18,2139-04-01,59992.45484172219
0-18,2126-05-01,34827.66160593027
0-18,2059-10-01,2111.028581716837
0-18,2139-05-01,60203.303908602225
0-18,2072-10-01,3649.136617406547
0-18,2059-09-01,2103.635160131738
0-18,2139-06-01,60414.89402415455
0-18,2126-04-01,34705.68524459348
0-18,2072-11-01,3661.961847724727
0-18,2059-08-01,2096.267632408621
0-18,2139-07-01,60627.22779286359
0-18,2126-03-01,34584.13607911305
0-18,2072-12-01,3674.832153508682
0-18,2059-07-01,2088.925907859828
0-18,2139-08-01,60840.307828367644
0-18,2126-02-01,34463.01261332776
0-18,2059-06-01,2081.6098961153148
0-18,2139-09-01,61054.13675349085
0-18,2073-01-01,3687.747693180336
0-18,2059-05-01,2074.3195071215396
0-18,2139-10-01,61268.71720027543
0-18,2060-01-01,2133.3651213082844
0-18,2072-07-01,3610.9298033383975
0-18,2139-01-01,59364.32802490309
0-18,2060-02-01,2140.8630316093227
0-18,2138-04-01,57519.132158889915
0-18,2127-02-01,35944.92215570086
0-18,2060-10-01,2201.8028107306604
0-18,2138-05-01,57721.28850297434
0-18,2072-01-01,3535.712073998405
0-18,2060-09-01,2194.0914720174023
0-18,2138-06-01,57924.1553443476
0-18,2127-01-01,35819.03283063804
0-18,2072-02-01,3548.1386632007634
0-18,2060-08-01,2186.4071406021917
0-18,2138-07-01,58127.7351801185
0-18,2126-12-01,35693.58440574176
0-18,2072-03-01,3560.60892680759
0-18,2060-07-01,2178.7497218978006
0-18,2126-01-01,34342.31335631644
0-18,2138-08-01,58332.030516172235
0-18,2060-06-01,2171.119121648273
0-18,2138-09-01,58537.0438672012
0-18,2072-04-01,3573.123018316646
0-18,2060-05-01,2163.5152459277656
0-18,2138-10-01,58742.7777567358
0-18,2126-10-01,35444.00408522654
0-18,2072-05-01,3585.6810917651724
0-18,2060-04-01,2155.938001139386
0-18,2138-11-01,58949.23471717569
0-18,2126-09-01,35319.86911749772
0-18,2072-06-01,3598.283301731788
0-18,2060-03-01,2148.387294014049
0-18,2138-12-01,59156.417289820936
0-18,2126-08-01,35196.168905677834
0-18,2126-11-01,35568.575336854425
0-18,2076-09-01,4303.320221038874
0-18,2073-02-01,3700.708625718396
0-18,2139-11-01,61484.05181001424
0-18,2140-09-01,63679.46463389095
0-18,2073-10-01,3806.0494919550288
0-18,2058-05-01,1988.801061477986
0-18,2140-10-01,63903.27203988728
0-18,2125-04-01,33274.86600632165
0-18,2073-11-01,3819.426207176889
0-18,2058-04-01,1981.835715379052
0-18,2140-11-01,64127.86603784485
0-18,2125-03-01,33158.32797613907
0-18,2073-12-01,3832.8499361095546
0-18,2058-03-01,1974.8947639001824
0-18,2140-12-01,64353.24939231441
0-18,2125-02-01,33042.19809523276
0-18,2058-02-01,1967.9781216044903
0-18,2141-01-01,64579.424877562786
0-18,2074-01-01,3846.32084398709
0-18,2058-01-01,1961.0857033543116
0-18,2141-02-01,64806.39527760741
0-18,2125-01-01,32926.474934148064
0-18,2074-02-01,3859.839096624287
0-18,2057-12-01,1954.2174243101606
0-18,2141-03-01,65034.163386250344
0-18,2124-12-01,32811.157068436674
0-18,2074-03-01,3873.4048604187096
0-18,2057-11-01,1947.3731999296838
0-18,2141-04-01,65262.73200711263
0-18,2124-11-01,32696.243078639065
0-18,2057-10-01,1940.5529459666159
0-18,2141-05-01,65492.10395366902
0-18,2058-06-01,1995.7908879341464
0-18,2125-05-01,33391.81362025913
0-18,2140-08-01,63456.44106498744
0-18,2058-07-01,2002.805280786029
0-18,2125-12-01,34222.03682237945
0-18,2073-03-01,3713.715110660316
0-18,2059-03-01,2059.81523874789
0-18,2139-12-01,61700.14323328323
0-18,2125-11-01,34102.18153102054
0-18,2059-02-01,2052.6011808334833
0-18,2140-01-01,61916.994129973915
0-18,2073-04-01,3726.7673081042612
0-18,2059-01-01,2045.412388598547
0-18,2140-02-01,62134.60716932637
0-18,2125-10-01,33982.74600692861
0-18,2073-05-01,3739.8653787110743
0-18,2058-12-01,2038.2487735554978
0-18,2140-03-01,62352.98502996198
0-18,2059-04-01,2067.054651140351
0-18,2125-09-01,33863.72877995946
0-18,2058-11-01,2031.11024752666
0-18,2140-04-01,62572.13039991623
0-18,2125-08-01,33745.12838511777
0-18,2058-10-01,2023.9967226431802
0-18,2140-05-01,62792.04597667212
0-18,2073-07-01,3766.1997848819483
0-18,2058-09-01,2016.908111343948
0-18,2140-06-01,63012.73446719318
0-18,2125-07-01,33626.94336253909
0-18,2073-08-01,3779.4364445989295
0-18,2058-08-01,2009.844326374517
0-18,2140-07-01,63234.19858795672
0-18,2125-06-01,33509.17225747177
0-18,2073-09-01,3792.719625788607
0-18,2073-06-01,3753.0094837062547
0-18,2041-11-01,992.8879821472996
0-18,2083-05-01,5697.693113370319
0-18,2092-11-01,8499.629277598466
0-18,2105-09-01,14589.775478883847
0-18,2093-06-01,8710.956206885174
0-18,2032-03-01,660.9246340879502
0-18,2166-12-01,192292.56818400274
0-18,2105-08-01,14538.67794193832
0-18,2032-02-01,658.6098883293612
0-18,2167-01-01,192968.39831425066
0-18,2093-07-01,8741.571673325085
0-18,2032-01-01,656.3032494677623
0-18,2167-02-01,193646.6037124003
0-18,2105-07-01,14487.759363077914
0-18,2093-08-01,8772.294740671612
0-18,2031-12-01,654.0046891104982
0-18,2167-03-01,194327.19272655158
0-18,2105-06-01,14437.019115540581
0-18,2093-09-01,8803.125787098159
0-18,2031-11-01,651.7141789643528
0-18,2167-04-01,195010.1737341453
0-18,2105-05-01,14386.45657475938
0-18,2031-10-01,649.4316908352005
0-18,2167-05-01,195695.55514206478
0-18,2093-10-01,8834.065192107244
0-18,2031-09-01,647.1571966276595
0-18,2167-06-01,196383.3453867403
0-18,2105-04-01,14336.071118354805
0-18,2093-11-01,8865.1133365352
0-18,2031-08-01,644.8906683447465
0-18,2166-11-01,191619.10500279412
0-18,2167-07-01,197073.55293425318
0-18,2032-04-01,663.2475152359738
0-18,2105-10-01,14641.052602879325
0-18,2157-04-01,128001.24238586036
0-18,2032-12-01,682.1268907422497
0-18,2166-03-01,186315.62102258063
0-18,2106-03-01,14900.154197550532
0-18,2092-12-01,8529.502015874245
0-18,2032-11-01,679.73788865982
0-18,2166-04-01,186970.44461567144
0-18,2106-02-01,14847.969626190585
0-18,2032-10-01,677.357253541114
0-18,2166-05-01,187627.56964723376
0-18,2093-01-01,8559.479744669365
0-18,2032-09-01,674.9849560826489
0-18,2166-06-01,188287.00420588715
0-18,2106-01-01,14795.967820018977
0-18,2093-02-01,8589.562832982781
0-18,2032-08-01,672.6209670835706
0-18,2166-07-01,188948.75640867994
0-18,2105-12-01,14744.148138940105
0-18,2093-03-01,8619.751651110337
0-18,2032-07-01,670.2652574452949
0-18,2166-08-01,189612.83440118804
0-18,2105-11-01,14692.509945100164
0-18,2032-06-01,667.9177981711491
0-18,2166-09-01,190279.2463576156
0-18,2093-04-01,8650.04657064929
0-18,2032-05-01,665.5785603660152
0-18,2166-10-01,190948.00048089656
0-18,2093-05-01,8680.447964502939
0-18,2105-03-01,14285.862126127067
0-18,2093-12-01,8896.270602556837
0-18,2031-07-01,642.632078087531
0-18,2094-07-01,9117.459255278063
0-18,2030-09-01,620.47669858836
0-18,2168-06-01,204827.8292383701
0-18,2104-07-01,13890.469187994164
0-18,2094-08-01,9149.50341452049
0-18,2030-08-01,618.3036129863341
0-18,2168-07-01,205547.71571042604
0-18,2104-06-01,13841.820820269015
0-18,2094-09-01,9181.66019594338
0-18,2030-07-01,616.1381381472014
0-18,2168-08-01,206270.13229049795
0-18,2104-05-01,13793.34283294284
0-18,2030-06-01,613.980247415909
0-18,2168-09-01,206995.08787088573
0-18,2094-10-01,9213.929995367855
0-18,2030-05-01,611.8299142307574
0-18,2168-10-01,207722.5913751428
0-18,2104-04-01,13745.034629295116
0-18,2094-11-01,9246.313210006212
0-18,2030-04-01,609.6871121230739
0-18,2168-11-01,208452.65175818457
0-18,2104-03-01,13696.895614695177
0-18,2094-12-01,9278.81023846678
0-18,2030-03-01,607.5518147168865
0-18,2168-12-01,209185.2780063992
0-18,2104-02-01,13648.92519659492
0-18,2030-02-01,605.4239957285995
0-18,2168-05-01,204110.46401317357
0-18,2030-10-01,622.6574217020138
0-18,2104-08-01,13939.28853493607
0-18,2168-04-01,203395.61120471352
0-18,2167-08-01,197766.18628043908
0-18,2105-02-01,14235.828980048502
0-18,2031-06-01,640.3813980547931
0-18,2167-09-01,198461.25395099304
0-18,2094-01-01,8927.537373690147
0-18,2031-05-01,638.1386005426799
0-18,2167-10-01,199158.7645015751
0-18,2105-01-01,14185.971064255971
0-18,2094-02-01,8958.91403480104
0-18,2031-04-01,635.903657944366
0-18,2167-11-01,199858.72651791427
0-18,2104-12-01,14136.287765043247
0-18,2094-03-01,8990.40097210808
0-18,2106-04-01,14952.522176444061
0-18,2031-03-01,633.6765427497126
0-18,2104-11-01,14086.778470853465
0-18,2031-02-01,631.4572275449291
0-18,2168-01-01,201266.03944176342
0-18,2094-04-01,9021.99857318721
0-18,2031-01-01,629.2456850122362
0-18,2168-02-01,201973.4076720335
0-18,2104-10-01,14037.442572271644
0-18,2094-05-01,9053.707226976563
0-18,2030-12-01,627.0418879295286
0-18,2168-03-01,202683.26201379328
0-18,2104-09-01,13988.279462017112
0-18,2094-06-01,9085.527323781234
0-18,2030-11-01,624.8458091700411
0-18,2167-12-01,200561.14861591486
0-18,2169-01-01,209920.47913775925
0-18,2166-02-01,185663.09080767047
0-18,2092-10-01,8469.861162135423
0-18,2091-03-01,7923.665555707029
0-18,2035-03-01,749.9026089654639
0-18,2163-12-01,169476.53434647177
0-18,2107-11-01,15983.232251267265
0-18,2035-02-01,747.2762370708028
0-18,2164-01-01,170072.17540198952
0-18,2091-04-01,7951.5140158691975
0-18,2035-01-01,744.6590634763566
0-18,2164-02-01,170669.90989344154
0-18,2107-10-01,15927.254432989668
0-18,2091-05-01,7979.460352036854
0-18,2034-12-01,742.0510559670654
0-18,2164-03-01,171269.74517840313
0-18,2107-09-01,15871.472664928313
0-18,2091-06-01,8007.504908204332
0-18,2034-11-01,739.4521824406963
0-18,2164-04-01,171871.68864030894
0-18,2107-08-01,15815.886260459658
0-18,2034-10-01,736.8624109074473
0-18,2164-05-01,172475.747688543
0-18,2091-07-01,8035.648029574956
0-18,2034-09-01,734.2817094895534
0-18,2164-06-01,173081.92975853005
0-18,2107-07-01,15760.494535364942
0-18,2091-08-01,8063.890062565313
0-18,2034-08-01,731.710046420895
0-18,2164-07-01,173690.2423118282
0-18,2107-12-01,16039.406808797852
0-18,2107-06-01,15705.296807821704
0-18,2163-11-01,168882.97939508138
0-18,2091-02-01,7895.914628760776
0-18,2035-12-01,773.9592513736492
0-18,2163-03-01,164208.7681480375
0-18,2108-06-01,16380.624570558035
0-18,2090-09-01,7758.611078436722
0-18,2035-11-01,771.2486262856463
0-18,2163-04-01,164785.895148906
0-18,2108-05-01,16323.25497152642
0-18,2035-10-01,768.5474945764674
0-18,2163-05-01,165365.05051634036
0-18,2090-10-01,7785.87943927459
0-18,2035-09-01,765.855822997604
0-18,2163-06-01,165946.24137922344
0-18,2108-04-01,16266.086297122492
0-18,2090-11-01,7813.24363730487
0-18,2035-08-01,763.1735784169935
0-18,2163-07-01,166529.47489149394
0-18,2108-03-01,16209.117843651145
0-18,2090-12-01,7840.704009356304
0-18,2035-07-01,760.5007278186105
0-18,2163-08-01,167114.75823223303
0-18,2108-02-01,16152.3489098818
0-18,2035-06-01,757.8372383020617
0-18,2163-09-01,167702.09860575348
0-18,2091-01-01,7868.260893441429
0-18,2035-05-01,755.1830770821803
0-18,2163-10-01,168291.50324168886
0-18,2108-01-01,16095.77879703982
0-18,2035-04-01,752.538211488622
0-18,2091-09-01,8092.231354809501
0-18,2034-07-01,729.1473900466065
0-18,2164-08-01,174300.69283621904
0-18,2033-09-01,704.0093091942027
0-18,2165-06-01,180524.45273814685
0-18,2106-10-01,15270.617864803135
0-18,2092-05-01,8322.577147174437
0-18,2033-08-01,701.543668668164
0-18,2165-07-01,181158.9227312368
0-18,2106-09-01,15217.135824475852
0-18,2092-06-01,8351.827619257117
0-18,2033-07-01,699.0866635154425
0-18,2165-08-01,181795.62262817644
0-18,2106-08-01,15163.841093441668
0-18,2033-06-01,696.6382634925085
0-18,2165-09-01,182434.5602661703
0-18,2092-07-01,8381.180894846679
0-18,2033-05-01,694.1984384617538
0-18,2165-10-01,183075.74350996796
0-18,2106-07-01,15110.733015690263
0-18,2092-08-01,8410.63733525562
